motorID,veh_value,MotorType,PolicyStart,PolicyEnd,exposure,clm,numclaims,claimcst0,v_body,v_age,LastClaimDate
6641,1.11,Bundle,10/01/2019,10/01/2020,0.145106092,0,0,0,HBACK,3,
9805,1.22,Bundle,15/09/2019,15/09/2020,0.145106092,0,0,0,SEDAN,3,
3700,1.13,Bundle,20/06/2019,20/06/2020,0.854209446,1,1,389.9499998,SEDAN,3,27/09/2019
4475,1.33,Bundle,23/03/2019,23/03/2020,0.854209446,0,0,0,HBACK,2,
9222,3.67,Bundle,30/01/2019,30/01/2020,0.449007529,0,0,0,SEDAN,1,
5329,0.53,Bundle,03/01/2019,03/01/2020,0.5229295,0,0,0,SEDAN,4,
3640,2.83,Bundle,06/02/2019,06/02/2020,0.145106092,0,0,0,STNWG,2,
5813,2.4,Single,11/07/2019,11/07/2020,0.90349076,0,0,0,STNWG,3,
4995,1.63,Bundle,03/05/2019,03/05/2020,0.309377139,0,0,0,SEDAN,2,
3098,1.56,Bundle,10/10/2019,10/10/2020,0.221765914,0,0,0,HBACK,1,
3941,2.51,Bundle,15/10/2019,15/10/2020,0.095824778,0,0,0,HBACK,3,
4106,0.92,Bundle,22/02/2019,22/02/2020,0.5229295,0,0,0,SEDAN,3,
4861,1.51,Bundle,15/02/2019,15/02/2020,0.517453799,0,0,0,SEDAN,3,
1079,1.84,Bundle,28/07/2019,28/07/2020,0.900752909,0,0,0,SEDAN,1,
5931,2.54,Bundle,09/05/2019,09/05/2020,0.183436003,0,0,0,STNWG,2,
9223,0.93,Bundle,05/08/2019,05/08/2020,0.334017796,0,0,0,HBACK,3,
9902,1.36,Single,11/12/2019,11/12/2020,0.221765914,0,0,0,HBACK,1,
4277,1.9,Bundle,25/07/2019,25/07/2020,0.221765914,0,0,0,STNWG,4,
2206,0.74,Bundle,01/09/2019,01/09/2020,0.13963039,0,0,0,HBACK,3,
2983,1.15,Bundle,17/11/2019,17/11/2020,0.5229295,0,0,0,STNWG,4,
5840,1.62,Bundle,15/09/2019,15/09/2020,0.5229295,0,0,0,SEDAN,2,
1562,3.35,Bundle,30/06/2019,30/06/2020,0.331279945,1,1,389.9499998,TRUCK,2,06/08/2019
2219,1.22,Bundle,04/08/2019,04/08/2020,0.065708419,0,0,0,HBACK,2,
5935,0.91,Bundle,20/03/2019,20/03/2020,0.219028063,0,0,0,HBACK,3,
1515,1.27,Bundle,18/03/2019,18/03/2020,0.999315537,0,0,0,HBACK,3,
1297,1.05,Bundle,29/10/2019,29/10/2020,0.900752909,0,0,0,HBACK,2,
8345,1.86,Bundle,09/07/2019,09/07/2020,0.134154689,0,0,0,HBACK,1,
6155,5.47,Bundle,07/07/2019,07/07/2020,0.167008898,0,0,0,STNWG,1,
3152,1.86,Bundle,09/03/2019,09/03/2020,0.5229295,0,0,0,SEDAN,1,
1758,1.37,Bundle,12/02/2019,12/02/2020,0.5229295,0,0,0,SEDAN,3,
7967,1.36,Bundle,14/09/2019,14/09/2020,0.002737851,0,0,0,STNWG,4,
1116,2.72,Bundle,21/11/2019,21/11/2020,0.219028063,0,0,0,UTE,2,
6132,2.6,Bundle,24/08/2019,24/08/2020,0.65982204,0,0,0,HBACK,3,
2959,1.57,Bundle,23/01/2019,23/01/2020,0.065708419,0,0,0,STNWG,4,
1165,1.19,Bundle,11/08/2019,11/08/2020,0.744695414,1,1,1134,SEDAN,3,03/10/2019
5735,3.76,Bundle,22/11/2019,22/11/2020,0.219028063,0,0,0,STNWG,1,
5248,1.59,Bundle,15/07/2019,15/07/2020,0.517453799,0,0,0,HDTOP,4,
2445,2.52,Bundle,09/10/2019,09/10/2020,0.24366872,0,0,0,STNWG,3,
9884,0.47,Bundle,20/11/2019,20/11/2020,0.76386037,0,0,0,HBACK,4,
1083,1.65,Single,27/02/2019,27/02/2020,0.043805613,0,0,0,HBACK,1,
3113,1.23,Bundle,18/02/2019,18/02/2020,0.101300479,0,0,0,HBACK,4,
2470,3.25,Bundle,07/10/2019,07/10/2020,0.062970568,0,0,0,SEDAN,1,
4717,1.4,Bundle,25/07/2019,25/07/2020,0.065708419,0,0,0,HBACK,1,
7140,0.5,Bundle,29/08/2019,29/08/2020,0.065708419,0,0,0,SEDAN,4,
1392,1.49,Bundle,22/04/2019,22/04/2020,0.517453799,0,0,0,HBACK,1,
5941,0.84,Bundle,22/04/2019,22/04/2020,0.755646817,0,0,0,SEDAN,4,
4263,1.65,Bundle,13/07/2019,13/07/2020,0.517453799,0,0,0,SEDAN,1,
4767,1.38,Bundle,04/09/2019,04/09/2020,0.24366872,0,0,0,HBACK,1,
5122,1.48,Bundle,15/07/2019,15/07/2020,0.24366872,0,0,0,UTE,4,
9073,3.63,Single,06/04/2019,06/04/2020,0.219028063,0,0,0,UTE,1,
3190,1.67,Bundle,23/08/2019,23/08/2020,0.755646817,1,1,200,HBACK,3,08/07/2020
9448,1.36,Single,21/12/2019,21/12/2020,0.219028063,0,0,0,HBACK,1,
2388,0.6,Bundle,25/01/2019,25/01/2020,0.511978097,0,0,0,SEDAN,4,
8399,1.37,Bundle,06/05/2019,06/05/2020,0.098562628,0,0,0,SEDAN,4,
1488,0.69,Bundle,25/05/2019,25/05/2020,0.219028063,0,0,0,SEDAN,4,
1741,1.28,Bundle,02/07/2019,02/07/2020,0.59137577,0,0,0,SEDAN,3,
4888,2.33,Single,15/11/2019,15/11/2020,0.219028063,0,0,0,HBACK,2,
2409,3.72,Bundle,05/08/2019,05/08/2020,0.095824778,0,0,0,HBACK,2,
7384,0.74,Bundle,05/08/2019,05/08/2020,0.002737851,0,0,0,SEDAN,3,
2123,0.84,Bundle,01/02/2019,01/02/2020,0.24366872,0,0,0,STNWG,4,
9435,1.58,Bundle,01/12/2019,01/12/2020,0.919917865,0,0,0,UTE,2,
7059,1.64,Bundle,14/07/2019,14/07/2020,0.845995893,0,0,0,STNWG,3,
7851,1.07,Bundle,04/12/2019,04/12/2020,0.219028063,0,0,0,SEDAN,3,
2716,2.7,Bundle,07/07/2019,07/07/2020,0.219028063,0,0,0,SEDAN,1,
9852,2.07,Bundle,30/06/2019,30/06/2020,0.219028063,0,0,0,STNWG,3,
4322,0.87,Bundle,18/10/2019,18/10/2020,0.292950034,0,0,0,HBACK,4,
1317,3.12,Bundle,20/05/2019,20/05/2020,0.219028063,1,1,200,SEDAN,3,11/11/2019
7148,1.75,Bundle,03/04/2019,03/04/2020,0.216290212,0,0,0,SEDAN,1,
9182,1.23,Bundle,01/09/2019,01/09/2020,0.755646817,0,0,0,HBACK,4,
3444,0.99,Bundle,20/04/2019,20/04/2020,0.55578371,0,0,0,SEDAN,3,
5535,1.51,Bundle,02/04/2019,02/04/2020,0.24366872,0,0,0,HDTOP,4,
2063,4.68,Bundle,01/10/2019,01/10/2020,0.262833676,0,0,0,SEDAN,4,
5517,2.9,Bundle,05/02/2019,05/02/2020,0.845995893,0,0,0,SEDAN,1,
1717,0.98,Bundle,23/06/2019,23/06/2020,0.112251882,0,0,0,SEDAN,4,
2459,1.37,Bundle,20/05/2019,20/05/2020,0.813141684,0,0,0,HBACK,2,
7731,2.61,Bundle,25/08/2019,25/08/2020,0.780287474,0,0,0,STNWG,3,
1136,1.44,Bundle,31/05/2019,31/05/2020,0.511978097,1,1,369.1499996,STNWG,4,21/11/2019
7089,1.76,Bundle,10/04/2019,10/04/2020,0.219028063,0,0,0,SEDAN,1,
7144,1.84,Bundle,29/08/2019,29/08/2020,0.843258042,0,0,0,HBACK,2,
9743,2.49,Bundle,23/11/2019,23/11/2020,0.219028063,0,0,0,STNWG,3,
3865,1.36,Bundle,23/10/2019,23/10/2020,0.999315537,0,0,0,HBACK,2,
9230,1.83,Single,25/12/2019,25/12/2020,0.071184121,0,0,0,SEDAN,3,
3160,2.55,Bundle,03/04/2019,03/04/2020,0.079397673,0,0,0,SEDAN,2,
3049,1.34,Bundle,09/06/2019,09/06/2020,0.240930869,0,0,0,HBACK,2,
7572,2.7,Bundle,15/11/2019,15/11/2020,0.843258042,0,0,0,STNWG,2,
1812,1.57,Bundle,05/07/2019,05/07/2020,0.060232717,0,0,0,SEDAN,2,
2568,1.88,Bundle,18/10/2019,18/10/2020,0.758384668,0,0,0,SEDAN,2,
8216,1.3,Bundle,18/10/2019,18/10/2020,0.843258042,0,0,0,HBACK,2,
3858,1.95,Bundle,06/12/2019,06/12/2020,0.594113621,0,0,0,SEDAN,1,
2799,0.87,Bundle,03/02/2019,03/02/2020,0.854209446,0,0,0,SEDAN,3,
8923,1.35,Bundle,02/01/2019,02/01/2020,0.240930869,0,0,0,HBACK,1,
2032,2.39,Single,04/09/2019,04/09/2020,0.988364134,0,0,0,UTE,2,
9692,2.53,Bundle,25/05/2019,25/05/2020,0.216290212,0,0,0,UTE,2,
2498,0.46,Bundle,09/11/2019,09/11/2020,0.635181383,0,0,0,HBACK,4,
7206,1.7,Bundle,26/08/2019,26/08/2020,0.213552361,0,0,0,SEDAN,2,
4063,2.19,Bundle,27/05/2019,27/05/2020,0.898015058,0,0,0,STNWG,2,
7604,1.06,Bundle,21/08/2019,21/08/2020,0.002737851,0,0,0,SEDAN,3,
6272,1.51,Bundle,14/12/2019,14/12/2020,0.016427105,0,0,0,SEDAN,4,
8813,0.88,Bundle,01/07/2019,01/07/2020,0.898015058,0,0,0,HBACK,3,
2957,1.32,Single,30/03/2019,30/03/2020,0.364134155,0,0,0,SEDAN,4,
7342,1.26,Bundle,28/10/2019,28/10/2020,0.917180014,1,1,342.6400032,HBACK,2,30/09/2020
5551,1.95,Single,16/06/2019,16/06/2020,0.843258042,0,0,0,STNWG,4,
4910,1.9,Bundle,26/12/2019,26/12/2020,0.147843943,0,0,0,STNWG,2,
5679,0.45,Single,05/12/2019,05/12/2020,0.336755647,0,0,0,SEDAN,4,
6402,0.6,Bundle,11/07/2019,11/07/2020,0.221765914,0,0,0,SEDAN,4,
4902,4.8,Bundle,06/01/2019,06/01/2020,0.062970568,0,0,0,STNWG,1,
7338,4.36,Bundle,03/05/2019,03/05/2020,0.041067762,0,0,0,STNWG,1,
2728,1.3,Bundle,05/11/2019,05/11/2020,0.588637919,0,0,0,HBACK,2,
8887,2.05,Bundle,25/12/2019,25/12/2020,0.062970568,0,0,0,STNWG,3,
8004,3.06,Bundle,22/06/2019,22/06/2020,0.509240246,0,0,0,STNWG,3,
1484,1.01,Bundle,05/12/2019,05/12/2020,0.509240246,1,2,21769.65361,HBACK,2,06/04/2020
6450,1.71,Bundle,19/09/2019,19/09/2020,0.062970568,0,0,0,HBACK,2,
1436,0.9,Bundle,27/01/2019,27/01/2020,0.301163587,0,0,0,SEDAN,3,
9742,3.57,Bundle,05/05/2019,05/05/2020,0.062970568,0,0,0,UTE,1,
4511,1.43,Bundle,26/05/2019,26/05/2020,0.052019165,0,0,0,HBACK,1,
5441,6.61,Bundle,11/10/2019,11/10/2020,0.062970568,0,0,0,STNWG,1,
7756,1.63,Bundle,31/07/2019,31/07/2020,0.038329911,0,0,0,SEDAN,2,
4315,0.52,Single,27/12/2019,27/12/2020,0.610540726,0,0,0,SEDAN,4,
9244,1.28,Bundle,13/04/2019,13/04/2020,0.030116359,0,0,0,SEDAN,3,
1575,2.18,Bundle,14/10/2019,14/10/2020,0.216290212,0,0,0,SEDAN,1,
7172,1.32,Bundle,28/09/2019,28/09/2020,0.509240246,0,0,0,SEDAN,3,
9781,0.43,Bundle,17/06/2019,17/06/2020,0.698151951,1,1,420,SEDAN,4,04/05/2020
1064,0.55,Bundle,06/06/2019,06/06/2020,0.386036961,0,0,0,HBACK,4,
6634,1.17,Bundle,15/09/2019,15/09/2020,0.292950034,0,0,0,HBACK,3,
2006,1,Bundle,21/11/2019,21/11/2020,0.388774812,0,0,0,HBACK,3,
6516,1.22,Single,24/02/2019,24/02/2020,0.610540726,0,0,0,HBACK,3,
7061,0.84,Bundle,27/09/2019,27/09/2020,0.388774812,0,0,0,HBACK,3,
8393,1.85,Bundle,04/06/2019,04/06/2020,0.895277207,0,0,0,HBACK,2,
4643,0.84,Bundle,06/04/2019,06/04/2020,0.388774812,0,0,0,HBACK,3,
5006,0.39,Bundle,11/12/2019,11/12/2020,0.610540726,0,0,0,SEDAN,4,
6337,1.92,Single,14/06/2019,14/06/2020,0.613278576,0,0,0,STNWG,4,
6181,1.93,Bundle,09/05/2019,09/05/2020,0.561259411,0,0,0,STNWG,4,
9489,1.58,Bundle,25/04/2019,25/04/2020,0.131416838,0,0,0,STNWG,3,
9491,3.15,Bundle,15/08/2019,15/08/2020,0.386036961,0,0,0,STNWG,2,
5907,1.97,Single,12/10/2019,12/10/2020,0.254620123,0,0,0,SEDAN,2,
7420,0.38,Bundle,17/07/2019,17/07/2020,0.917180014,0,0,0,SEDAN,4,
6267,1.18,Bundle,18/11/2019,18/11/2020,0.509240246,0,0,0,STNWG,3,
9983,3.72,Bundle,25/08/2019,25/08/2020,0.509240246,0,0,0,SEDAN,1,
3743,4.37,Bundle,29/12/2019,29/12/2020,0.503764545,0,0,0,STNWG,1,
7469,1.9,Bundle,04/05/2019,04/05/2020,0.052019165,0,0,0,HBACK,2,
5130,1.26,Bundle,22/12/2019,22/12/2020,0.213552361,0,0,0,HBACK,1,
7954,2.83,Bundle,03/05/2019,03/05/2020,0.495550993,0,0,0,TRUCK,3,
6035,0.58,Bundle,16/02/2019,16/02/2020,0.002737851,0,0,0,HBACK,4,
9547,0.6,Single,14/10/2019,14/10/2020,0.216290212,0,0,0,HBACK,4,
4443,1.4,Bundle,06/09/2019,06/09/2020,0.407939767,0,0,0,HBACK,1,
2500,0.46,Bundle,13/12/2019,13/12/2020,0.164271047,0,0,0,HBACK,4,
1308,1.23,Bundle,06/09/2019,06/09/2020,0.506502396,1,1,3105.699997,HBACK,2,24/06/2020
5658,3.849,Bundle,10/11/2019,10/11/2020,0.325804244,0,0,0,STNWG,1,
6553,1.32,Bundle,21/09/2019,21/09/2020,0.216290212,0,0,0,HBACK,3,
3619,1.72,Bundle,02/06/2019,02/06/2020,0.59137577,0,0,0,HBACK,2,
9626,1.22,Bundle,15/03/2019,15/03/2020,0.796714579,0,0,0,HBACK,3,
3912,1.57,Bundle,05/07/2019,05/07/2020,0.76659822,0,0,0,HBACK,2,
7684,1.01,Bundle,09/12/2019,09/12/2020,0.082135524,0,0,0,STNWG,4,
4806,0.88,Bundle,16/06/2019,16/06/2020,0.235455168,0,0,0,SEDAN,3,
2611,3.87,Bundle,14/01/2019,14/01/2020,0.216290212,0,0,0,STNWG,2,
9328,0.87,Bundle,10/10/2019,10/10/2020,0.607802875,0,0,0,HBACK,3,
7038,0.85,Bundle,09/02/2019,09/02/2020,0.391512663,0,0,0,UTE,4,
9281,1.1,Bundle,17/11/2019,17/11/2020,0.407939767,0,0,0,SEDAN,4,
4235,1.15,Bundle,12/12/2019,12/12/2020,0.632443532,0,0,0,HBACK,3,
9076,2.22,Bundle,13/04/2019,13/04/2020,0.391512663,0,0,0,HBACK,1,
9725,1.73,Bundle,12/04/2019,12/04/2020,0.260095825,0,0,0,SEDAN,2,
4420,1.97,Bundle,30/04/2019,30/04/2020,0.506502396,0,0,0,STNWG,3,
8489,0.88,Bundle,02/12/2019,02/12/2020,0.837782341,0,0,0,SEDAN,4,
7601,0.51,Bundle,11/05/2019,11/05/2020,0.59137577,0,0,0,HBACK,4,
2442,2.96,Bundle,14/09/2019,14/09/2020,0.213552361,0,0,0,STNWG,2,
8475,1.75,Bundle,07/11/2019,07/11/2020,0.213552361,0,0,0,HBACK,2,
4022,1.22,Bundle,21/02/2019,21/02/2020,0.501026694,0,0,0,HBACK,3,
1508,1.95,Bundle,19/09/2019,19/09/2020,0.837782341,0,0,0,HBACK,1,
4603,1.73,Bundle,17/04/2019,17/04/2020,0.985626283,0,0,0,UTE,3,
6518,1.74,Bundle,14/01/2019,14/01/2020,0.837782341,0,0,0,HBACK,2,
7909,0.93,Bundle,31/07/2019,31/07/2020,0.440793977,0,0,0,SEDAN,3,
7499,0.51,Bundle,25/02/2019,25/02/2020,0.010951403,0,0,0,SEDAN,4,
4867,1.97,Bundle,15/07/2019,15/07/2020,0.20807666,0,0,0,SEDAN,2,
7109,2.7,Bundle,22/12/2019,22/12/2020,0.59137577,0,0,0,STNWG,2,
6917,1.26,Single,18/05/2019,18/05/2020,0.985626283,0,0,0,HBACK,2,
9775,0.78,Bundle,18/03/2019,18/03/2020,0.060232717,0,0,0,HBACK,3,
1320,1.18,Bundle,30/07/2019,30/07/2020,0.249144422,0,0,0,STNWG,4,
8737,1.79,Bundle,12/12/2019,12/12/2020,0.235455168,0,0,0,HBACK,3,
9374,3.6,Bundle,23/02/2019,23/02/2020,0.109514032,0,0,0,STNWG,1,
9080,0.34,Bundle,13/11/2019,13/11/2020,0.331279945,0,0,0,HBACK,4,
2783,1.06,Bundle,31/03/2019,31/03/2020,0.060232717,0,0,0,HBACK,3,
2647,1.3,Bundle,25/04/2019,25/04/2020,0.227241615,0,0,0,SEDAN,2,
1375,1.58,Bundle,14/06/2019,14/06/2020,0.167008898,0,0,0,SEDAN,2,
6339,0.43,Bundle,16/05/2019,16/05/2020,0.662559891,0,0,0,HBACK,4,
1302,1.22,Bundle,17/02/2019,17/02/2020,0.054757016,0,0,0,STNWG,4,
5084,0.68,Bundle,08/12/2019,08/12/2020,0.366872006,0,0,0,HBACK,4,
8174,0.89,Bundle,14/05/2019,14/05/2020,0.292950034,0,0,0,HBACK,3,
9346,0.39,Bundle,27/10/2019,27/10/2020,0.24366872,0,0,0,HBACK,4,
1815,1.99,Bundle,29/04/2019,29/04/2020,0.632443532,0,0,0,HBACK,2,
6810,0.98,Bundle,22/01/2019,22/01/2020,0.889801506,0,0,0,SEDAN,3,
9840,2.09,Bundle,29/12/2019,29/12/2020,0.213552361,0,0,0,MIBUS,3,
5659,1.35,Bundle,06/03/2019,06/03/2020,0.632443532,0,0,0,SEDAN,3,
2350,1.95,Bundle,10/09/2019,10/09/2020,0.251882272,0,0,0,STNWG,3,
9655,0.81,Bundle,18/06/2019,18/06/2020,0.632443532,0,0,0,HBACK,3,
1205,2.58,Bundle,25/07/2019,25/07/2020,0.777549624,0,0,0,STNWG,3,
5929,1.15,Bundle,05/11/2019,05/11/2020,0.060232717,0,0,0,STNWG,3,
3019,0.47,Bundle,02/09/2019,02/09/2020,0.145106092,0,0,0,HBACK,4,
8761,1.06,Bundle,20/12/2019,20/12/2020,0.213552361,0,0,0,SEDAN,3,
6224,0.7,Bundle,27/11/2019,27/11/2020,0.511978097,0,0,0,STNWG,4,
5771,0.86,Bundle,09/06/2019,09/06/2020,0.227241615,0,0,0,SEDAN,4,
2965,1.05,Single,24/12/2019,24/12/2020,0.908966461,0,0,0,HBACK,2,
8042,1.61,Single,04/11/2019,04/11/2020,0.213552361,0,0,0,SEDAN,2,
4404,1.43,Single,05/03/2019,05/03/2020,0.889801506,0,0,0,HBACK,1,
6423,2.16,Bundle,20/11/2019,20/11/2020,0.506502396,1,1,200,HBACK,1,15/11/2020
1194,3.15,Bundle,12/04/2019,12/04/2020,0.83504449,0,0,0,MIBUS,2,
9925,0.73,Bundle,23/11/2019,23/11/2020,0.706365503,0,0,0,HBACK,3,
6024,2.84,Bundle,20/08/2019,20/08/2020,0.213552361,0,0,0,STNWG,3,
5112,0.53,Single,18/06/2019,18/06/2020,0.525667351,0,0,0,HBACK,4,
7319,3,Bundle,06/01/2019,06/01/2020,0.914442163,0,0,0,STNWG,3,
9231,2.19,Single,17/01/2019,17/01/2020,0.76659822,0,0,0,MIBUS,4,
9530,0.51,Single,28/04/2019,28/04/2020,0.147843943,0,0,0,HBACK,4,
1458,1.37,Single,15/08/2019,15/08/2020,0.703627652,0,0,0,SEDAN,2,
7471,1.67,Single,29/11/2019,29/11/2020,0.213552361,0,0,0,HBACK,1,
4834,1.03,Single,20/10/2019,20/10/2020,0.648870637,0,0,0,HBACK,2,
1115,0.52,Single,21/11/2019,21/11/2020,0.361396304,0,0,0,HBACK,4,
3417,0.38,Single,06/09/2019,06/09/2020,0.52019165,0,0,0,HBACK,4,
9372,1,Single,13/09/2019,13/09/2020,0.492813142,0,0,0,HBACK,2,
4171,1.51,Single,05/07/2019,05/07/2020,0.993839836,1,1,806.6099987,SEDAN,3,21/01/2020
7362,0.89,Bundle,15/03/2019,15/03/2020,0.594113621,0,0,0,HBACK,3,
7055,4.45,Single,15/06/2019,15/06/2020,0.594113621,0,0,0,STNWG,1,
4289,2.17,Single,11/09/2019,11/09/2020,0.536618754,0,0,0,SEDAN,2,
9026,1.9,Single,01/02/2019,01/02/2020,0.854209446,0,0,0,SEDAN,1,
5559,2.42,Single,21/11/2019,21/11/2020,0.577686516,0,0,0,SEDAN,1,
3440,0.93,Single,23/02/2019,23/02/2020,0.536618754,0,0,0,COUPE,4,
5483,3.1,Single,18/04/2019,18/04/2020,0.462696783,0,0,0,HDTOP,1,
8891,1.62,Single,26/04/2019,26/04/2020,0.854209446,0,0,0,SEDAN,2,
1789,2.65,Single,30/10/2019,30/10/2020,0.095824778,0,0,0,SEDAN,1,
1056,1.53,Single,23/12/2019,23/12/2020,0.169746749,0,0,0,SEDAN,3,
4055,1.05,Single,31/05/2019,31/05/2020,0.906228611,0,0,0,HBACK,2,
8487,1.15,Single,24/06/2019,24/06/2020,0.906228611,0,0,0,STNWG,3,
4395,0.99,Single,09/12/2019,09/12/2020,0.317590691,0,0,0,HBACK,3,
7411,2.65,Single,10/11/2019,10/11/2020,0.095824778,0,0,0,SEDAN,1,
4665,1.39,Single,20/07/2019,20/07/2020,0.317590691,1,1,865.789999,HBACK,3,26/04/2020
1256,1.74,Single,12/05/2019,12/05/2020,0.854209446,0,0,0,HBACK,2,
1880,0.79,Single,22/11/2019,22/11/2020,0.030116359,0,0,0,SEDAN,3,
1862,1.79,Single,09/11/2019,09/11/2020,0.673511294,0,0,0,UTE,4,
9314,0.39,Single,02/12/2019,02/12/2020,0.030116359,0,0,0,HBACK,4,
8708,1.43,Single,07/04/2019,07/04/2020,0.030116359,0,0,0,SEDAN,2,
8309,2.33,Single,27/11/2019,27/11/2020,0.229979466,0,0,0,MIBUS,3,
7916,0.68,Single,25/06/2019,25/06/2020,0.249144422,0,0,0,HBACK,3,
1140,1.43,Bundle,04/07/2019,04/07/2020,0.219028063,0,0,0,SEDAN,2,
5685,1.41,Single,22/07/2019,22/07/2020,0.027378508,0,0,0,HBACK,2,
5911,1.75,Single,01/01/2019,01/01/2020,0.317590691,0,0,0,HBACK,2,
1059,4.64,Single,29/05/2019,29/05/2020,0.221765914,0,0,0,STNWG,1,
1487,3.55,Single,07/12/2019,07/12/2020,0.851471595,0,0,0,STNWG,2,
1866,0.43,Single,10/05/2019,10/05/2020,0.317590691,0,0,0,HBACK,4,
2309,2.56,Single,28/01/2019,28/01/2020,0.317590691,0,0,0,STNWG,2,
5047,1.64,Single,25/06/2019,25/06/2020,0.090349076,0,0,0,HBACK,2,
1975,3.599,Single,09/05/2019,09/05/2020,0.583162218,0,0,0,STNWG,1,
1144,1.98,Bundle,21/10/2019,21/10/2020,0.306639288,0,0,0,SEDAN,3,
2875,0.76,Single,10/06/2019,10/06/2020,0.229979466,0,0,0,SEDAN,4,
2072,0.53,Single,13/04/2019,13/04/2020,0.229979466,0,0,0,HBACK,4,
2820,1.86,Single,28/06/2019,28/06/2020,0.344969199,0,0,0,STNWG,2,
6831,1.65,Bundle,12/08/2019,12/08/2020,0.722792608,0,0,0,SEDAN,3,
7343,0.85,Single,26/12/2019,26/12/2020,0.306639288,0,0,0,HBACK,3,
2175,1.15,Single,01/06/2019,01/06/2020,0.019164956,0,0,0,HBACK,4,
8523,0.59,Single,12/09/2019,12/09/2020,0.616016427,0,0,0,COUPE,4,
7802,0.5,Single,30/10/2019,30/10/2020,0.616016427,0,0,0,STNWG,4,
2238,6.54,Bundle,11/04/2019,11/04/2020,0.229979466,0,0,0,STNWG,1,
5568,0.67,Single,08/10/2019,08/10/2020,0.616016427,0,0,0,SEDAN,4,
8808,4.65,Single,18/11/2019,18/11/2020,0.38329911,0,0,0,STNWG,1,
1004,1.62,Single,07/01/2019,07/01/2020,0.093086927,0,0,0,STNWG,4,
8403,5.43,Single,23/08/2019,23/08/2020,0.616016427,0,0,0,STNWG,1,
9285,1.61,Single,03/11/2019,03/11/2020,0.344969199,0,0,0,SEDAN,2,
9250,0.78,Single,26/12/2019,26/12/2020,0.342231348,0,0,0,HBACK,3,
9709,1.14,Single,16/09/2019,16/09/2020,0.38329911,0,0,0,SEDAN,4,
8802,2.82,Single,24/10/2019,24/10/2020,0.38329911,0,0,0,STNWG,3,
3897,0.51,Single,25/02/2019,25/02/2020,0.616016427,0,0,0,SEDAN,4,
9138,0.84,Single,28/11/2019,28/11/2020,0.616016427,0,0,0,HBACK,3,
5606,1.86,Single,03/02/2019,03/02/2020,0.616016427,1,1,238.6400003,SEDAN,2,18/06/2019
8026,0.46,Single,08/12/2019,08/12/2020,0.616016427,0,0,0,STNWG,4,
4987,1.66,Bundle,20/02/2019,20/02/2020,0.90349076,0,0,0,STNWG,3,
9989,3.71,Single,05/12/2019,05/12/2020,0.76659822,0,0,0,STNWG,1,
7652,1.62,Single,19/08/2019,19/08/2020,0.616016427,0,0,0,STNWG,4,
3175,0.58,Single,30/08/2019,30/08/2020,0.616016427,0,0,0,COUPE,4,
9258,3.06,Single,19/10/2019,19/10/2020,0.616016427,0,0,0,STNWG,3,
2254,0.98,Single,26/04/2019,26/04/2020,0.616016427,0,0,0,SEDAN,3,
6821,1.4,Single,04/11/2019,04/11/2020,0.616016427,0,0,0,SEDAN,3,
6938,0.41,Single,28/03/2019,28/03/2020,0.344969199,0,0,0,HBACK,4,
5890,5.299,Single,02/03/2019,02/03/2020,0.38329911,0,0,0,STNWG,1,
8137,1.54,Bundle,27/01/2019,27/01/2020,0.616016427,1,1,200,STNWG,2,06/09/2019
9948,4,Single,06/08/2019,06/08/2020,0.616016427,0,0,0,STNWG,2,
7723,1.34,Single,23/05/2019,23/05/2020,0.1724846,0,0,0,HBACK,2,
1020,1.03,Single,12/01/2019,12/01/2020,0.344969199,0,0,0,HBACK,3,
3677,0.89,Single,13/09/2019,13/09/2020,0.684462697,1,1,353.77,SEDAN,3,23/01/2020
4691,2.11,Single,19/07/2019,19/07/2020,0.87063655,0,0,0,HBACK,2,
6129,2.15,Single,13/10/2019,13/10/2020,0.646132786,0,0,0,SEDAN,3,
7356,0.85,Bundle,08/09/2019,08/09/2020,0.925393566,0,0,0,HBACK,3,
8660,2.75,Single,29/11/2019,29/11/2020,0.249144422,0,0,0,STNWG,3,
5370,1.18,Single,24/08/2019,24/08/2020,0.219028063,0,0,0,STNWG,4,
3519,1.3,Single,17/10/2019,17/10/2020,0.720054757,0,0,0,HBACK,1,
7286,1.42,Single,05/01/2019,05/01/2020,0.900752909,0,0,0,HBACK,1,
8265,2.01,Single,15/06/2019,15/06/2020,0.027378508,0,0,0,UTE,3,
2301,2.72,Bundle,10/04/2019,10/04/2020,0.249144422,0,0,0,SEDAN,1,
3747,0.45,Single,14/10/2019,14/10/2020,0.235455168,0,0,0,COUPE,4,
8084,3.19,Single,02/10/2019,02/10/2020,0.999315537,0,0,0,HBACK,2,
2484,2.67,Single,07/07/2019,07/07/2020,0.249144422,0,0,0,STNWG,3,
4000,1.59,Single,24/02/2019,24/02/2020,0.027378508,0,0,0,SEDAN,2,
7216,1.84,Single,01/12/2019,01/12/2020,0.353182752,0,0,0,STNWG,4,
9966,1.6,Single,24/09/2019,24/09/2020,0.249144422,0,0,0,HBACK,2,
7547,0.73,Single,08/03/2019,08/03/2020,0.402464066,0,0,0,SEDAN,4,
7223,0.79,Single,07/12/2019,07/12/2020,0.235455168,0,0,0,SEDAN,4,
